time_s,cell_voltage_min_v,cell_voltage_mean_v,cell_voltage_max_v,cell_temperature_max_c,soc_min,soc_max,pack_voltage_v,pack_power_w,soc_spread
74.0,3.897831946724794,3.9424276610252798,3.980013681833714,25.818648284276332,0.8990042834855303,0.9469367908423109,47.30913193230336,378.47305545842687,0.04793250735678056
76.0,3.895733888247443,3.940675739602583,3.9784011268158426,25.835012433031615,0.8982722110773039,0.9462052176608569,47.288108875230996,378.30487100184797,0.04793300658355293
78.0,3.893650704146621,3.9389401915144013,3.9768072213476513,25.85106867987906,0.8975401386690776,0.9454736444794029,47.267282298172816,378.1382583853825,0.047933505810325294
80.0,3.8915814299289555,3.937219670473031,3.9752305571512205,25.86681994369995,0.8968080662608512,0.9447420712979488,47.246636045676375,377.973088365411,0.04793400503709766
82.0,3.8895251783616787,3.935512890219897,3.973669778485046,25.88226929169269,0.8960759938526248,0.9440104981164948,47.226154682638764,377.8092374611101,0.047934504263870026
84.0,3.8874811370489315,3.9338186225684524,3.97212357994169,25.89741992552373,0.8953439214443984,0.9432789249350408,47.20582347082143,377.64658776657143,0.04793500349064239
86.0,3.885448566032417,3.9321356955670406,3.9705907043797164,25.912275168286843,0.8946118490361721,0.9425473517535868,47.185628346804485,377.4850267744359,0.04793550271741476
88.0,3.8834267954081367,3.930462991775235,3.9690699409856887,25.926838452229493,0.8938797766279457,0.9418157785721328,47.165555901302824,377.3244472104226,0.04793600194418712
90.0,3.8814152229516043,3.928799446647316,3.9675601234622624,25.94111330720716,0.8931477042197193,0.9410842053906788,47.145593359767794,377.16474687814235,0.04793650117095949
92.0,3.879413311744746,3.9271440470166206,3.9660601283385146,25.95510334982821,0.892415631811493,0.9403526322092248,47.12572856419945,377.0058285135956,0.047937000397731855
94.0,3.8774205877985093,3.9254958296746185,3.9645688733988687,25.96881227325385,0.8916835594032666,0.9396210590277708,47.10594995609542,376.8475996487634,0.04793749962450422
96.0,3.875436637666021,3.9238538800386418,3.963085316227014,25.982243837619315,0.8909514869950402,0.9388894858463168,47.0862465604637,376.6899724837096,0.047937998851276586
98.0,3.8734611060420563,3.92221733090229,3.9616084528614146,25.99540186104413,0.8902194145868139,0.9381579126648628,47.06660797082748,376.5328637666198,0.04793849807804895
100.0,3.8714936933454394,3.9205853612626136,3.9601373165590155,26.00829021120084,0.8894873421785875,0.9374263394834088,47.04702433515136,376.3761946812109,0.04793899730482132
102.0,3.8695341532819434,3.9189571952182756,3.958670976663858,26.020912797413057,0.8887552697703611,0.9366947663019548,47.027486342619305,376.21989074095444,0.047939496531593684
104.0,3.8675822903861494,3.9173321009329514,3.957208537577352,26.033273563255126,0.8880231973621348,0.9359631931205008,47.00798521119542,376.06388168956335,0.04793999575836605
106.0,3.865637957541691,3.9157093896583497,3.955749137826948,26.045376479627038,0.8872911249539084,0.9352316199390468,46.988512675900196,375.90810140720157,0.047940494985138415
108.0,3.8637010534801743,3.9140884148112876,3.954291949229987,26.057225538279532,0.886559052545682,0.9345000467575928,46.96906097773545,375.7524878218836,0.04794099421191078
110.0,3.861771520260007,3.91246857109939,3.9528361761494533,26.06882474576551,0.8858269801374556,0.9337684735761388,46.94962285319268,375.59698282554143,0.04794149343868315
112.0,3.85984934072722,3.910849293690051,3.9513810548383232,26.080178117795086,0.8850949077292293,0.9330369003946848,46.930191524280616,375.4415321942449,0.04794199266545551
114.0,3.857934535961191,3.9092300574174352,3.9499258528691206,26.091289673972707,0.8843628353210029,0.9323053272132308,46.91076068900922,375.2860855120738,0.04794249189222788
116.0,3.8560271627089975,3.907610376022373,3.948469868645242,26.10216343289585,0.8836307629127765,0.9315737540317768,46.891324512268476,375.1305960981478,0.047942991119000244
118.0,3.854127310812835,3.9059898014201835,3.947012430990428,26.11280340759574,0.8828986905045502,0.9308421808503228,46.8718776170422,374.9750209363376,0.04794349034577261
120.0,3.8522351006356383,3.9043679229915433,3.9455528988127235,26.12321360130162,0.8821666180963238,0.9301106076688688,46.85241507589852,374.81932060718816,0.047943989572544976
122.0,3.8503453791308306,3.902744366891703,3.944229973531637,26.133398003510894,0.8814345456880974,0.9293790344874148,46.832932402700436,374.6634592216035,0.04794448879931734
124.0,3.8484008727087358,3.901118795373483,3.9430011016541275,26.143360586348418,0.8807024732798711,0.9286474613059608,46.813425544481795,374.50740435585436,0.04794498802608971
126.0,3.846459501207018,3.8994909061196705,3.941772650897689,26.153105301199048,0.8799704008716447,0.9279158881245068,46.79389087343605,374.3511269874884,0.04794548725286207
128.0,3.8445215298239352,3.897860431580611,3.9405440234622953,26.162636075598254,0.8792383284634183,0.9271843149430528,46.77432517896733,374.19460143173865,0.04794598647963444
130.0,3.842587256027011,3.8962271383129665,3.9393146385242894,26.171956810366513,0.878506256055192,0.9264527417615988,46.7547256597556,374.0378052780448,0.047946485706406805
132.0,3.8406570068755292,3.8945908263158455,3.9380839317350436,26.181071376973744,0.8777741836469656,0.9257211685801447,46.73508991579015,373.8807193263212,0.04794698493317917
134.0,3.8387311363027172,3.8929513283606947,3.9368513547795843,26.189983615120894,0.8770421112387392,0.9249895953986907,46.715415940328334,373.7233275226267,0.04794748415995154
136.0,3.8368100223673895,3.891308509311587,3.93561637499417,26.19869733052632,0.8763100388305128,0.9242580222172367,46.695702111739045,373.56561689391236,0.0479479833867239
138.0,3.834894064485571,3.8896622654327775,3.93437847504179,26.207216292905258,0.8755779664222865,0.9235264490357827,46.67594718519333,373.40757748154664,0.04794848261349627
140.0,3.832983680653282,3.888012523680629,3.93313715264458,26.215544234131333,0.8748458940140601,0.9227948758543287,46.656150284167545,373.24920227334036,0.047948981840268634
142.0,3.831079304672162,3.8863592409772996,3.9318919203721117,26.2236848465695,0.8741138216058337,0.9220633026728747,46.6363108917276,373.0904871338208,0.047949481067041
144.0,3.8291813833899813,3.884702403463819,3.930642305484486,26.23164178157047,0.8733817491976074,0.9213317294914207,46.61642884156583,372.9314307325266,0.047949980293813366
146.0,3.827290373968289,3.8830420257304645,3.92938784982912,26.23941864811708,0.872649676789381,0.9206001563099667,46.596504308765574,372.7720344701246,0.04795047952058573
148.0,3.8254067411895374,3.881378150022655,3.92812810979005,26.247019011613627,0.8719176043811546,0.9198685831285127,46.57653780027186,372.61230240217486,0.0479509787473581
